scenario,reconstruction_scenario,internal_mode,edge_id,sheet,edge_type,node_u,node_v,row_u,row_v,electrode,particle_u,particle_v,particle_id,component_status,gap_lower_nm,gap_upper_nm,gap_estimate_nm,classification,threshold_relation,method,capsule_lower_bound_nm,gjk_iterations,gjk_converged,slsqp_check_gap_nm,slsqp_abs_difference_nm,slsqp_same_threshold_class,crossing_axes,shift_x,shift_y,shift_z,mapped_endpoint_residual_nm,enabled
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组3:INTERNAL:full_cube_periodic:j178,组3,same_particle_periodic_junction,r505,r534,505,534,,,,组3_full_cube_periodic_P0009,unique,,,,internal_assumption,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,-1,0,0.0,True
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组1:INTERNAL:thin_prism_periodic:j1,组1,same_particle_periodic_junction,r3,r14,3,14,,,,组1_thin_prism_periodic_P0001,cannot_reconstruct,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组1:INTERNAL:thin_prism_periodic:j2,组1,same_particle_periodic_junction,r4,r12,4,12,,,,组1_thin_prism_periodic_P0002,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组1:INTERNAL:thin_prism_periodic:j3,组1,same_particle_periodic_junction,r5,r11,5,11,,,,组1_thin_prism_periodic_P0003,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组1:INTERNAL:thin_prism_periodic:j4,组1,same_particle_periodic_junction,r8,r9,8,9,,,,组1_thin_prism_periodic_P0006,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,-1,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组1:INTERNAL:thin_prism_periodic:j5,组1,same_particle_periodic_junction,r13,r14,13,14,,,,组1_thin_prism_periodic_P0001,cannot_reconstruct,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,-1,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j1,组2,same_particle_periodic_junction,r3,r49,3,49,,,,组2_thin_prism_periodic_P0001,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j2,组2,same_particle_periodic_junction,r3,r19,3,19,,,,组2_thin_prism_periodic_P0001,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,1,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j3,组2,same_particle_periodic_junction,r4,r51,4,51,,,,组2_thin_prism_periodic_P0002,cannot_reconstruct,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j4,组2,same_particle_periodic_junction,r5,r45,5,45,,,,组2_thin_prism_periodic_P0003,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j5,组2,same_particle_periodic_junction,r6,r47,6,47,,,,组2_thin_prism_periodic_P0004,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j6,组2,same_particle_periodic_junction,r7,r48,7,48,,,,组2_thin_prism_periodic_P0005,cannot_reconstruct,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j7,组2,same_particle_periodic_junction,r8,r44,8,44,,,,组2_thin_prism_periodic_P0006,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j8,组2,same_particle_periodic_junction,r9,r40,9,40,,,,组2_thin_prism_periodic_P0007,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j9,组2,same_particle_periodic_junction,r10,r17,10,17,,,,组2_thin_prism_periodic_P0008,cannot_reconstruct,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,1,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j10,组2,same_particle_periodic_junction,r11,r50,11,50,,,,组2_thin_prism_periodic_P0009,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j11,组2,same_particle_periodic_junction,r11,r22,11,22,,,,组2_thin_prism_periodic_P0009,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,1,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j12,组2,same_particle_periodic_junction,r12,r41,12,41,,,,组2_thin_prism_periodic_P0010,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j13,组2,same_particle_periodic_junction,r13,r46,13,46,,,,组2_thin_prism_periodic_P0011,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j14,组2,same_particle_periodic_junction,r15,r30,15,30,,,,组2_thin_prism_periodic_P0013,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,-1,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j15,组2,same_particle_periodic_junction,r21,r37,21,37,,,,组2_thin_prism_periodic_P0017,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,-1,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j16,组2,same_particle_periodic_junction,r24,r29,24,29,,,,组2_thin_prism_periodic_P0019,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,-1,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j17,组2,same_particle_periodic_junction,r25,r39,25,39,,,,组2_thin_prism_periodic_P0020,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,1,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j18,组2,same_particle_periodic_junction,r30,r32,30,32,,,,组2_thin_prism_periodic_P0013,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,-1,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j19,组2,same_particle_periodic_junction,r34,r38,34,38,,,,组2_thin_prism_periodic_P0026,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,-1,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j20,组2,same_particle_periodic_junction,r42,r45,42,45,,,,组2_thin_prism_periodic_P0003,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,-1,0,0.0,False
C_thin_12_full_3,thin_prism_periodic,disconnected_fragments,组2:INTERNAL:thin_prism_periodic:j21,组2,same_particle_periodic_junction,r43,r49,43,49,,,,组2_thin_prism_periodic_P0001,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,-1,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j1,组3,same_particle_periodic_junction,r4,r507,4,507,,,,组3_full_cube_periodic_P0002,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j2,组3,same_particle_periodic_junction,r6,r490,6,490,,,,组3_full_cube_periodic_P0004,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j3,组3,same_particle_periodic_junction,r7,r537,7,537,,,,组3_full_cube_periodic_P0005,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j4,组3,same_particle_periodic_junction,r8,r487,8,487,,,,组3_full_cube_periodic_P0006,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j5,组3,same_particle_periodic_junction,r9,r454,9,454,,,,组3_full_cube_periodic_P0007,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j6,组3,same_particle_periodic_junction,r10,r452,10,452,,,,组3_full_cube_periodic_P0008,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j7,组3,same_particle_periodic_junction,r11,r534,11,534,,,,组3_full_cube_periodic_P0009,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j8,组3,same_particle_periodic_junction,r12,r527,12,527,,,,组3_full_cube_periodic_P0010,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j9,组3,same_particle_periodic_junction,r13,r526,13,526,,,,组3_full_cube_periodic_P0011,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j10,组3,same_particle_periodic_junction,r13,r101,13,101,,,,组3_full_cube_periodic_P0011,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Y,0,1,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j11,组3,same_particle_periodic_junction,r14,r472,14,472,,,,组3_full_cube_periodic_P0012,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j12,组3,same_particle_periodic_junction,r16,r492,16,492,,,,组3_full_cube_periodic_P0014,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j13,组3,same_particle_periodic_junction,r17,r395,17,395,,,,组3_full_cube_periodic_P0015,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j14,组3,same_particle_periodic_junction,r18,r458,18,458,,,,组3_full_cube_periodic_P0016,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j15,组3,same_particle_periodic_junction,r19,r400,19,400,,,,组3_full_cube_periodic_P0017,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j16,组3,same_particle_periodic_junction,r20,r464,20,464,,,,组3_full_cube_periodic_P0018,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j17,组3,same_particle_periodic_junction,r21,r488,21,488,,,,组3_full_cube_periodic_P0019,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j18,组3,same_particle_periodic_junction,r22,r445,22,445,,,,组3_full_cube_periodic_P0020,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j19,组3,same_particle_periodic_junction,r23,r479,23,479,,,,组3_full_cube_periodic_P0021,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j20,组3,same_particle_periodic_junction,r24,r482,24,482,,,,组3_full_cube_periodic_P0022,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j21,组3,same_particle_periodic_junction,r25,r522,25,522,,,,组3_full_cube_periodic_P0023,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j22,组3,same_particle_periodic_junction,r26,r535,26,535,,,,组3_full_cube_periodic_P0024,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j23,组3,same_particle_periodic_junction,r27,r523,27,523,,,,组3_full_cube_periodic_P0025,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j24,组3,same_particle_periodic_junction,r28,r536,28,536,,,,组3_full_cube_periodic_P0026,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j25,组3,same_particle_periodic_junction,r29,r466,29,466,,,,组3_full_cube_periodic_P0027,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j26,组3,same_particle_periodic_junction,r30,r514,30,514,,,,组3_full_cube_periodic_P0028,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j27,组3,same_particle_periodic_junction,r31,r506,31,506,,,,组3_full_cube_periodic_P0029,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j28,组3,same_particle_periodic_junction,r32,r383,32,383,,,,组3_full_cube_periodic_P0030,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j29,组3,same_particle_periodic_junction,r33,r531,33,531,,,,组3_full_cube_periodic_P0031,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j30,组3,same_particle_periodic_junction,r34,r511,34,511,,,,组3_full_cube_periodic_P0032,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j31,组3,same_particle_periodic_junction,r35,r493,35,493,,,,组3_full_cube_periodic_P0033,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j32,组3,same_particle_periodic_junction,r36,r508,36,508,,,,组3_full_cube_periodic_P0034,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j33,组3,same_particle_periodic_junction,r37,r484,37,484,,,,组3_full_cube_periodic_P0035,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j34,组3,same_particle_periodic_junction,r38,r532,38,532,,,,组3_full_cube_periodic_P0036,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j35,组3,same_particle_periodic_junction,r39,r473,39,473,,,,组3_full_cube_periodic_P0037,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j36,组3,same_particle_periodic_junction,r39,r144,39,144,,,,组3_full_cube_periodic_P0037,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,-1,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j37,组3,same_particle_periodic_junction,r40,r430,40,430,,,,组3_full_cube_periodic_P0038,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j38,组3,same_particle_periodic_junction,r41,r530,41,530,,,,组3_full_cube_periodic_P0039,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j39,组3,same_particle_periodic_junction,r41,r135,41,135,,,,组3_full_cube_periodic_P0039,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,-1,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j40,组3,same_particle_periodic_junction,r42,r456,42,456,,,,组3_full_cube_periodic_P0040,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j41,组3,same_particle_periodic_junction,r43,r518,43,518,,,,组3_full_cube_periodic_P0041,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j42,组3,same_particle_periodic_junction,r44,r405,44,405,,,,组3_full_cube_periodic_P0042,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j43,组3,same_particle_periodic_junction,r45,r421,45,421,,,,组3_full_cube_periodic_P0043,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j44,组3,same_particle_periodic_junction,r46,r447,46,447,,,,组3_full_cube_periodic_P0044,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j45,组3,same_particle_periodic_junction,r47,r468,47,468,,,,组3_full_cube_periodic_P0045,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j46,组3,same_particle_periodic_junction,r48,r404,48,404,,,,组3_full_cube_periodic_P0046,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j47,组3,same_particle_periodic_junction,r49,r418,49,418,,,,组3_full_cube_periodic_P0047,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j48,组3,same_particle_periodic_junction,r50,r483,50,483,,,,组3_full_cube_periodic_P0048,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j49,组3,same_particle_periodic_junction,r50,r171,50,171,,,,组3_full_cube_periodic_P0048,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,-1,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j50,组3,same_particle_periodic_junction,r52,r500,52,500,,,,组3_full_cube_periodic_P0050,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j51,组3,same_particle_periodic_junction,r53,r474,53,474,,,,组3_full_cube_periodic_P0051,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j52,组3,same_particle_periodic_junction,r55,r502,55,502,,,,组3_full_cube_periodic_P0053,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j53,组3,same_particle_periodic_junction,r56,r449,56,449,,,,组3_full_cube_periodic_P0054,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j54,组3,same_particle_periodic_junction,r57,r481,57,481,,,,组3_full_cube_periodic_P0055,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j55,组3,same_particle_periodic_junction,r58,r437,58,437,,,,组3_full_cube_periodic_P0056,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j56,组3,same_particle_periodic_junction,r58,r112,58,112,,,,组3_full_cube_periodic_P0056,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,Z,0,0,1,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j57,组3,same_particle_periodic_junction,r59,r504,59,504,,,,组3_full_cube_periodic_P0057,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j58,组3,same_particle_periodic_junction,r60,r431,60,431,,,,组3_full_cube_periodic_P0058,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j59,组3,same_particle_periodic_junction,r61,r501,61,501,,,,组3_full_cube_periodic_P0059,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
C_thin_12_full_3,full_cube_periodic,disconnected_fragments,组3:INTERNAL:full_cube_periodic:j60,组3,same_particle_periodic_junction,r62,r533,62,533,,,,组3_full_cube_periodic_P0060,unique,,,,not_in_graph,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,False
