scenario,reconstruction_scenario,internal_mode,sheet,sheet_row,particle_id,component_status,chain_order,orientation_reversed,segment_length_nm,component_total_length_nm,component_residual_nm
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,413,组3_full_cube_periodic_P0331,cannot_reconstruct,1,False,4555.103902983572,4555.103902983572,-444.89609701642803
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,414,组3_full_cube_periodic_P0326,unique,3,False,2289.953498746874,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,415,组3_full_cube_periodic_P0332,cannot_reconstruct,1,False,4639.9414997900885,4639.9414997900885,-360.0585002099115
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,416,组3_full_cube_periodic_P0269,unique,2,False,1020.8169103383756,5000.000000000001,9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,417,组3_full_cube_periodic_P0333,cannot_reconstruct,1,False,4517.042999101789,4517.042999101789,-482.95700089821094
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,418,组3_full_cube_periodic_P0047,unique,2,True,3478.7007852495617,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,419,组3_full_cube_periodic_P0334,unique,1,False,1268.2949505511795,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,420,组3_full_cube_periodic_P0297,unique,2,False,3004.5390086585526,4999.999999999996,-3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,421,组3_full_cube_periodic_P0043,unique,2,True,3429.289243541356,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,422,组3_full_cube_periodic_P0004,unique,3,True,1926.2883456729444,4999.999999999993,-7.275957614183426e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,423,组3_full_cube_periodic_P0335,cannot_reconstruct,1,False,4634.873617481081,4634.873617481081,-365.12638251891894
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,424,组3_full_cube_periodic_P0090,unique,2,True,3405.3211489593505,4999.999999999996,-3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,425,组3_full_cube_periodic_P0336,unique,1,False,565.0545878458421,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,426,组3_full_cube_periodic_P0087,unique,3,True,3550.2585214109627,4999.999999999991,-9.094947017729282e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,427,组3_full_cube_periodic_P0325,unique,2,False,4394.93182014721,4999.999999999994,-6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,428,组3_full_cube_periodic_P0044,unique,3,True,674.319202673029,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,429,组3_full_cube_periodic_P0337,unique,1,False,2670.3402218321976,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,430,组3_full_cube_periodic_P0038,unique,2,True,4438.281695188839,4999.999999999992,-8.185452315956354e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,431,组3_full_cube_periodic_P0058,unique,2,True,3164.971096801552,5000.000000000006,6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,432,组3_full_cube_periodic_P0338,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,433,组3_full_cube_periodic_P0339,unique,1,False,3738.1177334967947,4999.99999999999,-1.000444171950221e-11
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,434,组3_full_cube_periodic_P0336,unique,2,False,4434.94541215416,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,435,组3_full_cube_periodic_P0214,unique,2,False,1018.0999987567512,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,436,组3_full_cube_periodic_P0324,unique,2,False,4087.2952546352626,5000.000000000006,6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,437,组3_full_cube_periodic_P0056,unique,3,True,3392.2027637351393,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,438,组3_full_cube_periodic_P0340,cannot_reconstruct,1,False,4694.603601164031,4694.603601164031,-305.3963988359692
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,439,组3_full_cube_periodic_P0341,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,440,组3_full_cube_periodic_P0089,unique,3,True,644.708591127967,5000.0000000000055,5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,441,组3_full_cube_periodic_P0334,unique,2,False,3731.7050494488185,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,442,组3_full_cube_periodic_P0012,unique,3,True,656.6128801494955,5000.000000000004,3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,443,组3_full_cube_periodic_P0080,cannot_reconstruct,2,True,4085.296709899423,4856.597619164352,-143.40238083564782
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,444,组3_full_cube_periodic_P0342,unique,1,False,1140.0273176619794,4999.999999999994,-6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,445,组3_full_cube_periodic_P0020,unique,2,True,3159.53961503674,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,446,组3_full_cube_periodic_P0066,unique,2,True,3948.0664498140163,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,447,组3_full_cube_periodic_P0044,unique,2,True,3323.9053578799403,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,448,组3_full_cube_periodic_P0343,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,449,组3_full_cube_periodic_P0054,unique,2,True,2649.4309333865003,4999.9999999999945,-5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,450,组3_full_cube_periodic_P0329,unique,2,False,2941.6121968543225,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,451,组3_full_cube_periodic_P0344,cannot_reconstruct,1,False,4129.572616251495,4129.572616251495,-870.4273837485052
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,452,组3_full_cube_periodic_P0008,unique,2,True,2502.8717515086646,5000.000000000001,9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,453,组3_full_cube_periodic_P0345,unique,1,False,4102.121975584744,4999.9999999999945,-5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,454,组3_full_cube_periodic_P0007,unique,2,True,2502.401723621623,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,455,组3_full_cube_periodic_P0346,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,456,组3_full_cube_periodic_P0040,unique,2,True,2782.1878034516976,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,457,组3_full_cube_periodic_P0347,cannot_reconstruct,1,False,3440.247662985558,3440.247662985558,-1559.7523370144422
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,458,组3_full_cube_periodic_P0016,unique,2,True,2502.159055394932,4999.999999999996,-3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,459,组3_full_cube_periodic_P0342,unique,2,False,3859.9726823380142,4999.999999999994,-6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,460,组3_full_cube_periodic_P0337,unique,2,False,2329.6597781678,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,461,组3_full_cube_periodic_P0082,unique,2,True,4188.032759434987,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,462,组3_full_cube_periodic_P0348,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,463,组3_full_cube_periodic_P0062,unique,2,True,2314.323971241903,4999.999999999996,-3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,464,组3_full_cube_periodic_P0018,unique,2,True,3528.776845804104,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,465,组3_full_cube_periodic_P0083,unique,2,True,2424.224704041175,4999.999999999996,-3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,466,组3_full_cube_periodic_P0027,unique,2,True,2694.2257957881316,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,467,组3_full_cube_periodic_P0282,unique,2,False,1478.200236873179,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,468,组3_full_cube_periodic_P0045,unique,2,True,2280.396093655127,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,469,组3_full_cube_periodic_P0349,unique,1,False,4353.8720748126725,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,470,组3_full_cube_periodic_P0350,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,471,组3_full_cube_periodic_P0089,unique,2,True,2288.399559897471,5000.0000000000055,5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,472,组3_full_cube_periodic_P0012,unique,2,True,2283.004379469374,5000.000000000004,3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,473,组3_full_cube_periodic_P0037,unique,3,True,2437.3543625018033,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,474,组3_full_cube_periodic_P0051,unique,2,True,3833.5310053282133,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,475,组3_full_cube_periodic_P0351,unique,1,False,1894.7135346389393,5000.000000000007,7.275957614183426e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,476,组3_full_cube_periodic_P0019,unique,3,True,939.722531126788,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,477,组3_full_cube_periodic_P0345,unique,2,False,897.8780244152508,4999.9999999999945,-5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,478,组3_full_cube_periodic_P0352,cannot_reconstruct,1,False,4632.089965435156,4632.089965435156,-367.91003456484395
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,479,组3_full_cube_periodic_P0021,unique,2,True,1808.2593394985577,5000.000000000001,9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,480,组3_full_cube_periodic_P0071,unique,2,True,2118.5863119060564,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,481,组3_full_cube_periodic_P0055,unique,2,True,1887.0545979477754,4999.999999999994,-6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,482,组3_full_cube_periodic_P0022,unique,2,True,2234.711938151593,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,483,组3_full_cube_periodic_P0048,unique,3,True,1923.2125430142432,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,484,组3_full_cube_periodic_P0035,unique,2,True,1897.5950308470324,5000.000000000001,9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,485,组3_full_cube_periodic_P0353,cannot_reconstruct,1,False,4630.178246958217,4630.178246958217,-369.82175304178327
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,486,组3_full_cube_periodic_P0354,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,487,组3_full_cube_periodic_P0006,unique,2,True,1557.9075663505832,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,488,组3_full_cube_periodic_P0019,unique,2,True,3177.8610531944323,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,489,组3_full_cube_periodic_P0355,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,490,组3_full_cube_periodic_P0004,unique,2,True,1595.64251519556,4999.999999999993,-7.275957614183426e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,491,组3_full_cube_periodic_P0072,unique,2,True,1673.946974849876,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,492,组3_full_cube_periodic_P0014,unique,2,True,1490.0694209549522,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,493,组3_full_cube_periodic_P0033,unique,2,True,1567.7440851839324,5000.0000000000055,5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,494,组3_full_cube_periodic_P0356,unique,1,False,1086.3789717185152,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,495,组3_full_cube_periodic_P0351,unique,2,False,3105.286465361068,5000.000000000007,7.275957614183426e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,496,组3_full_cube_periodic_P0356,unique,2,False,3913.6210282814877,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,497,组3_full_cube_periodic_P0349,unique,2,False,646.127925187326,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,498,组3_full_cube_periodic_P0088,cannot_reconstruct,3,True,1512.8927458772378,4991.859649787965,-8.140350212034718
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,499,组3_full_cube_periodic_P0065,unique,2,True,1649.9399333492845,5000.0000000000055,5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,500,组3_full_cube_periodic_P0050,unique,2,True,1209.4882364858133,4999.9999999999945,-5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,501,组3_full_cube_periodic_P0059,unique,2,True,1148.587332831526,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,502,组3_full_cube_periodic_P0053,unique,2,True,1639.9534796227301,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,503,组3_full_cube_periodic_P0079,unique,2,True,1600.1422819596492,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,504,组3_full_cube_periodic_P0057,unique,2,True,1141.4659969434003,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,505,组3_full_cube_periodic_P0009,unique,3,True,1181.6163366639175,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,506,组3_full_cube_periodic_P0029,unique,2,True,1288.4445725997384,4999.9999999999945,-5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,507,组3_full_cube_periodic_P0002,unique,2,True,1463.4585628563148,4999.999999999994,-6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,508,组3_full_cube_periodic_P0034,unique,2,True,1034.2750195295885,5000.000000000007,7.275957614183426e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,509,组3_full_cube_periodic_P0061,unique,2,True,1031.106330167762,4999.999999999994,-6.366462912410498e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,510,组3_full_cube_periodic_P0085,unique,3,True,1571.8276675395848,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,511,组3_full_cube_periodic_P0032,unique,2,True,1065.530295076317,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,512,组3_full_cube_periodic_P0081,unique,3,True,2091.0662606991473,4999.999999999993,-7.275957614183426e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,513,组3_full_cube_periodic_P0086,cannot_reconstruct,2,True,1308.6446412901114,4904.1215894804245,-95.87841051957548
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,514,组3_full_cube_periodic_P0028,unique,2,True,963.4633560578999,4999.999999999995,-4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,515,组3_full_cube_periodic_P0339,unique,2,False,1261.8822665031953,4999.99999999999,-1.000444171950221e-11
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,516,组3_full_cube_periodic_P0084,unique,2,True,911.2920160898221,4999.999999999996,-3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,517,组3_full_cube_periodic_P0075,unique,2,True,1274.208913341847,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,518,组3_full_cube_periodic_P0041,unique,2,True,806.4815315175736,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,519,组3_full_cube_periodic_P0068,unique,2,True,907.5096941216952,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,520,组3_full_cube_periodic_P0357,cannot_reconstruct,1,False,584.9863271552862,584.9863271552862,-4415.013672844714
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,521,组3_full_cube_periodic_P0076,unique,3,True,911.9697972725472,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,522,组3_full_cube_periodic_P0023,unique,2,True,1549.9560399432416,4999.999999999996,-3.637978807091713e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,523,组3_full_cube_periodic_P0025,unique,2,True,1334.3157331742616,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,524,组3_full_cube_periodic_P0070,unique,2,True,1136.354228690524,4999.9999999999945,-5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,525,组3_full_cube_periodic_P0077,unique,2,True,679.3351347660835,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,526,组3_full_cube_periodic_P0011,unique,3,True,2784.275127449994,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,527,组3_full_cube_periodic_P0010,unique,2,True,657.818778121276,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,528,组3_full_cube_periodic_P0091,unique,3,True,616.1163991037306,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,529,组3_full_cube_periodic_P0087,unique,2,True,749.3383151309848,4999.999999999991,-9.094947017729282e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,530,组3_full_cube_periodic_P0039,unique,3,True,608.784304055118,4999.999999999993,-7.275957614183426e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,531,组3_full_cube_periodic_P0031,unique,2,True,1722.1376649752563,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,532,组3_full_cube_periodic_P0036,unique,2,True,831.3400446949393,5000.000000000001,9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,533,组3_full_cube_periodic_P0060,unique,2,True,1587.2821123753622,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,534,组3_full_cube_periodic_P0009,unique,2,True,914.3728724570187,4999.999999999998,-1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,535,组3_full_cube_periodic_P0024,unique,2,True,1184.477710304743,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,536,组3_full_cube_periodic_P0026,unique,2,True,525.6973820490682,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3,537,组3_full_cube_periodic_P0005,unique,2,True,577.2036780348648,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,3,组1_full_cube_periodic_P0001,cannot_reconstruct,1,True,2447.8138479470927,3807.0652326447544,-1192.9347673552456
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,4,组1_full_cube_periodic_P0002,unique,1,True,2315.534369816957,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,5,组1_full_cube_periodic_P0003,unique,1,True,1062.1411789741362,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,6,组1_full_cube_periodic_P0004,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,7,组1_full_cube_periodic_P0005,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,8,组1_full_cube_periodic_P0006,cannot_reconstruct,1,False,1419.6467067908795,1419.6467067908795,-3580.3532932091202
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,9,组1_full_cube_periodic_P0007,cannot_reconstruct,1,False,3580.3532932091184,3580.3532932091184,-1419.6467067908816
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,10,组1_full_cube_periodic_P0008,cannot_reconstruct,1,False,4423.311529464218,4423.311529464218,-576.6884705357816
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,11,组1_full_cube_periodic_P0003,unique,2,True,3937.8588210258636,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,12,组1_full_cube_periodic_P0002,unique,2,True,2684.465630183044,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,13,组1_full_cube_periodic_P0009,cannot_reconstruct,1,False,1019.1172545934198,1019.1172545934198,-3980.8827454065804
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1,14,组1_full_cube_periodic_P0001,cannot_reconstruct,2,True,1359.2513846976615,3807.0652326447544,-1192.9347673552456
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,3,组2_full_cube_periodic_P0001,cannot_reconstruct,1,True,1506.0941803395392,2559.2364545623714,-2440.7635454376286
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,4,组2_full_cube_periodic_P0002,cannot_reconstruct,1,True,4230.185849840471,4807.659799980226,-192.34020001977387
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,5,组2_full_cube_periodic_P0003,cannot_reconstruct,1,True,1844.6672446236553,4072.438254448188,-927.5617455518118
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,6,组2_full_cube_periodic_P0004,unique,1,True,3080.1227520443604,4999.999999999992,-8.185452315956354e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,7,组2_full_cube_periodic_P0005,cannot_reconstruct,1,True,3017.1442233327843,4951.657152656635,-48.342847343365065
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,8,组2_full_cube_periodic_P0006,unique,1,True,2677.2638185886635,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,9,组2_full_cube_periodic_P0007,unique,1,True,1556.4879696949872,4999.999999999999,-9.094947017729282e-13
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,10,组2_full_cube_periodic_P0008,cannot_reconstruct,1,False,829.4383879007114,829.4383879007114,-4170.561612099289
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,11,组2_full_cube_periodic_P0009,cannot_reconstruct,1,True,1944.0559972924643,2978.974084613199,-2021.025915386801
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,12,组2_full_cube_periodic_P0010,unique,1,True,1874.6776896276024,4999.999999999997,-2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,13,组2_full_cube_periodic_P0011,unique,1,True,3053.5735753661397,5000.0000000000055,5.4569682106375694e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,14,组2_full_cube_periodic_P0012,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,15,组2_full_cube_periodic_P0013,cannot_reconstruct,1,False,2967.3006364069115,2967.3006364069115,-2032.6993635930885
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,16,组2_full_cube_periodic_P0014,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,17,组2_full_cube_periodic_P0015,cannot_reconstruct,1,False,3716.8968047957146,3716.8968047957146,-1283.1031952042854
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,18,组2_full_cube_periodic_P0016,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,19,组2_full_cube_periodic_P0017,cannot_reconstruct,1,False,1102.1814925754359,1102.1814925754359,-3897.818507424564
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,20,组2_full_cube_periodic_P0018,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,21,组2_full_cube_periodic_P0019,cannot_reconstruct,1,False,3746.525577980492,3746.525577980492,-1253.474422019508
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,22,组2_full_cube_periodic_P0020,cannot_reconstruct,1,False,2021.025915386798,2021.025915386798,-2978.9740846132017
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,23,组2_full_cube_periodic_P0021,unique,1,False,5000.000000000008,5000.000000000008,8.185452315956354e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,24,组2_full_cube_periodic_P0022,cannot_reconstruct,1,False,843.9378326602185,843.9378326602185,-4156.062167339782
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,25,组2_full_cube_periodic_P0023,cannot_reconstruct,1,False,3472.012519815564,3472.012519815564,-1527.9874801844362
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,26,组2_full_cube_periodic_P0024,unique,1,False,5000.0,5000.0,0.0
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,27,组2_full_cube_periodic_P0025,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2,28,组2_full_cube_periodic_P0026,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
