scenario,reconstruction_scenario,internal_mode,edge_id,sheet,edge_type,node_u,node_v,row_u,row_v,electrode,particle_u,particle_v,particle_id,component_status,gap_lower_nm,gap_upper_nm,gap_estimate_nm,classification,threshold_relation,method,capsule_lower_bound_nm,gjk_iterations,gjk_converged,slsqp_check_gap_nm,slsqp_abs_difference_nm,slsqp_same_threshold_class,crossing_axes,shift_x,shift_y,shift_z,mapped_endpoint_residual_nm,enabled
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r279:r319,组3,cylinder_contact,r279,r319,279,319,,组3_full_cube_periodic_P0234,组3_full_cube_periodic_P0265,,,0.0,2.3757270128329836e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.8421709430404007e-13,2.8421709430404007e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r280:r308,组3,cylinder_contact,r280,r308,280,308,,组3_full_cube_periodic_P0235,组3_full_cube_periodic_P0258,,,0.0,2.5829724083158627e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,1.4559018921847493e-12,1.4559018921847493e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r285:r294,组3,cylinder_contact,r285,r294,285,294,,组3_full_cube_periodic_P0177,组3_full_cube_periodic_P0247,,,0.0,3.177437386588334e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.449228509952941e-13,1.449228509952941e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r295:r451,组3,cylinder_contact,r295,r451,295,451,,组3_full_cube_periodic_P0248,组3_full_cube_periodic_P0344,,,1.4529593453894278,1.452959348626191,1.4529593470078095,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,1.4529593482501113,11,False,1.4529593482498315,1.2420220407705074e-09,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r297:r438,组3,cylinder_contact,r297,r438,297,438,,组3_full_cube_periodic_P0250,组3_full_cube_periodic_P0340,,,0.0,3.2335519616026216e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,8.507543922801099e-13,8.507543922801099e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r305:r330,组3,cylinder_contact,r305,r330,305,330,,组3_full_cube_periodic_P0256,组3_full_cube_periodic_P0276,,,0.0,1.5107499996738364e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,7.190186943645083e-13,7.190186943645083e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r307:r481,组3,cylinder_contact,r307,r481,307,481,,组3_full_cube_periodic_P0257,组3_full_cube_periodic_P0055,,,0.0,2.4618112744401226e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.166827466555184e-13,9.166827466555184e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r310:r319,组3,cylinder_contact,r310,r319,310,319,,组3_full_cube_periodic_P0247,组3_full_cube_periodic_P0265,,,0.0,2.367455331942225e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.1457920056692358e-13,2.1457920056692358e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r311:r398,组3,cylinder_contact,r311,r398,311,398,,组3_full_cube_periodic_P0259,组3_full_cube_periodic_P0322,,,0.0,2.669711402285452e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.687428401686771e-13,4.687428401686771e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r313:r380,组3,cylinder_contact,r313,r380,313,380,,组3_full_cube_periodic_P0260,组3_full_cube_periodic_P0311,,,0.0,3.1414922605195625e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,2.2422549276730047e-12,2.2422549276730047e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r318:r323,组3,cylinder_contact,r318,r323,318,323,,组3_full_cube_periodic_P0264,组3_full_cube_periodic_P0269,,,0.0,3.063186714432367e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.209785393794664e-13,5.209785393794664e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r320:r341,组3,cylinder_contact,r320,r341,320,341,,组3_full_cube_periodic_P0266,组3_full_cube_periodic_P0286,,,0.0,1.4312323574856354e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,8.921056211695389e-11,8.921056211695389e-11,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r320:r486,组3,cylinder_contact,r320,r486,320,486,,组3_full_cube_periodic_P0266,组3_full_cube_periodic_P0354,,,1.2065018440911464,1.2065018445999443,1.2065018443455453,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,36,True,1.2065018443719102,2.6364910254983442e-11,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r322:r326,组3,cylinder_contact,r322,r326,322,326,,组3_full_cube_periodic_P0268,组3_full_cube_periodic_P0272,,,0.0,1.4257706489324667e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.235962357520249e-13,9.235962357520249e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r322:r330,组3,cylinder_contact,r322,r330,322,330,,组3_full_cube_periodic_P0268,组3_full_cube_periodic_P0276,,,0.0,1.4497795171338934e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.687428401686771e-13,4.687428401686771e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r325:r375,组3,cylinder_contact,r325,r375,325,375,,组3_full_cube_periodic_P0271,组3_full_cube_periodic_P0308,,,0.0,1.6234731147628353e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,2.2737367544323206e-13,2.2737367544323206e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r326:r330,组3,cylinder_contact,r326,r330,326,330,,组3_full_cube_periodic_P0272,组3_full_cube_periodic_P0276,,,0.0,1.5469338570899601e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,3.9382275817135387e-13,3.9382275817135387e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r340:r400,组3,cylinder_contact,r340,r400,340,400,,组3_full_cube_periodic_P0285,组3_full_cube_periodic_P0017,,,0.0,3.684163832082509e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,9.205299841540664e-13,9.205299841540664e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r342:r343,组3,cylinder_contact,r342,r343,342,343,,组3_full_cube_periodic_P0287,组3_full_cube_periodic_P0288,,,0.0,2.400318333864524e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,1.1138989715542167e-12,1.1138989715542167e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r345:r355,组3,cylinder_contact,r345,r355,345,355,,组3_full_cube_periodic_P0290,组3_full_cube_periodic_P0298,,,0.0,2.3640777920416116e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.2912342630898533e-12,1.2912342630898533e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r345:r386,组3,cylinder_contact,r345,r386,345,386,,组3_full_cube_periodic_P0290,组3_full_cube_periodic_P0316,,,0.0,2.358393450155531e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.749984274667112e-10,4.749984274667112e-10,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r349:r369,组3,cylinder_contact,r349,r369,349,369,,组3_full_cube_periodic_P0293,组3_full_cube_periodic_P0305,,,0.0,2.47756972998614e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.967667714054224e-13,6.967667714054224e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r349:r397,组3,cylinder_contact,r349,r397,349,397,,组3_full_cube_periodic_P0293,组3_full_cube_periodic_P0304,,,0.0,2.6031819486092913e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.238933840384142e-12,4.238933840384142e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r353:r453,组3,cylinder_contact,r353,r453,353,453,,组3_full_cube_periodic_P0296,组3_full_cube_periodic_P0345,,,0.0,2.5768936463731633e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.0495186137532014e-13,2.0495186137532014e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r354:r358,组3,cylinder_contact,r354,r358,354,358,,组3_full_cube_periodic_P0297,组3_full_cube_periodic_P0176,,,0.0,2.775583005623495e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.7975467359112708e-13,1.7975467359112708e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r359:r360,组3,cylinder_contact,r359,r360,359,360,,组3_full_cube_periodic_P0299,组3_full_cube_periodic_P0300,,,0.0,2.456481369825429e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,0.0,0.0,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r369:r430,组3,cylinder_contact,r369,r430,369,430,,组3_full_cube_periodic_P0305,组3_full_cube_periodic_P0038,,,0.0,2.613156070377339e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.6843418860808e-13,5.6843418860808e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r379:r502,组3,cylinder_contact,r379,r502,379,502,,组3_full_cube_periodic_P0310,组3_full_cube_periodic_P0053,,,0.0,3.396179140685914e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.687428401686771e-13,4.687428401686771e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r381:r390,组3,cylinder_contact,r381,r390,381,390,,组3_full_cube_periodic_P0312,组3_full_cube_periodic_P0078,,,0.0,3.2983939788742185e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.4290171290001005e-12,2.4290171290001005e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r382:r481,组3,cylinder_contact,r382,r481,382,481,,组3_full_cube_periodic_P0313,组3_full_cube_periodic_P0055,,,0.0,2.4624864434485803e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.279509460923745e-13,7.279509460923745e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r384:r395,组3,cylinder_contact,r384,r395,384,395,,组3_full_cube_periodic_P0314,组3_full_cube_periodic_P0015,,,0.0,3.2483848930774674e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,6.12222357532858e-13,6.12222357532858e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r391:r474,组3,cylinder_contact,r391,r474,391,474,,组3_full_cube_periodic_P0319,组3_full_cube_periodic_P0051,,,0.0,2.448318953786431e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,8.889454746300438e-13,8.889454746300438e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r391:r489,组3,cylinder_contact,r391,r489,391,489,,组3_full_cube_periodic_P0319,组3_full_cube_periodic_P0355,,,0.0,2.571838157237207e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,5.084229945850415e-13,5.084229945850415e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r392:r393,组3,cylinder_contact,r392,r393,392,393,,组3_full_cube_periodic_P0320,组3_full_cube_periodic_P0295,,,0.0,3.473401692945573e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.2912342630898533e-12,1.2912342630898533e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r396:r397,组3,cylinder_contact,r396,r397,396,397,,组3_full_cube_periodic_P0321,组3_full_cube_periodic_P0304,,,0.0,2.7920573375353393e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,6,True,2.604892696897332e-13,2.604892696897332e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r408:r423,组3,cylinder_contact,r408,r423,408,423,,组3_full_cube_periodic_P0329,组3_full_cube_periodic_P0335,,,0.0,2.674226114355234e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,2.31335954426011e-13,2.31335954426011e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r413:r448,组3,cylinder_contact,r413,r448,413,448,,组3_full_cube_periodic_P0331,组3_full_cube_periodic_P0343,,,0.0,2.607746526304305e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,4.263256414560601e-14,4.263256414560601e-14,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r429:r438,组3,cylinder_contact,r429,r438,429,438,,组3_full_cube_periodic_P0337,组3_full_cube_periodic_P0340,,,0.0,3.2259412377114166e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,5.684341886080802e-14,5.684341886080802e-14,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r430:r450,组3,cylinder_contact,r430,r450,430,450,,组3_full_cube_periodic_P0038,组3_full_cube_periodic_P0329,,,0.0,2.777935588946599e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,6.653351596650978e-13,6.653351596650978e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r431:r501,组3,cylinder_contact,r431,r501,431,501,,组3_full_cube_periodic_P0058,组3_full_cube_periodic_P0059,,,0.0,2.535977347409275e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,3.642262423977992e-10,3.642262423977992e-10,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r439:r450,组3,cylinder_contact,r439,r450,439,450,,组3_full_cube_periodic_P0341,组3_full_cube_periodic_P0329,,,0.0,2.7832981863567434e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1368683772161603e-13,1.1368683772161603e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r448:r496,组3,cylinder_contact,r448,r496,448,496,,组3_full_cube_periodic_P0343,组3_full_cube_periodic_P0356,,,0.0,2.758813483855791e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.1607754604859869e-12,1.1607754604859869e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r455:r489,组3,cylinder_contact,r455,r489,455,489,,组3_full_cube_periodic_P0346,组3_full_cube_periodic_P0355,,,0.0,2.5725536036779325e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,7.928841929790065e-13,7.928841929790065e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r462:r511,组3,cylinder_contact,r462,r511,462,511,,组3_full_cube_periodic_P0348,组3_full_cube_periodic_P0032,,,0.0,3.0824811524761763e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.11269327268735e-13,9.11269327268735e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r466:r526,组3,cylinder_contact,r466,r526,466,526,,组3_full_cube_periodic_P0027,组3_full_cube_periodic_P0011,,,0.0,3.1938065706352716e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,1.378672645345762e-12,1.378672645345762e-12,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r474:r485,组3,cylinder_contact,r474,r485,474,485,,组3_full_cube_periodic_P0051,组3_full_cube_periodic_P0353,,,0.0,2.8241144636983253e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,9.392074185745005e-13,9.392074185745005e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r474:r489,组3,cylinder_contact,r474,r489,474,489,,组3_full_cube_periodic_P0051,组3_full_cube_periodic_P0355,,,0.0,2.5674789722667007e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,4.253771961400549e-13,4.253771961400549e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r484:r531,组3,cylinder_contact,r484,r531,484,531,,组3_full_cube_periodic_P0035,组3_full_cube_periodic_P0031,,,0.0,2.88223443696985e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,7,True,1.1368683772161603e-13,1.1368683772161603e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r485:r489,组3,cylinder_contact,r485,r489,485,489,,组3_full_cube_periodic_P0353,组3_full_cube_periodic_P0355,,,0.0,2.8370934167814443e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,2.2914314707516465e-13,2.2914314707516465e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,disconnected_fragments,组3:PAIR:r495:r521,组3,cylinder_contact,r495,r521,495,521,,组3_full_cube_periodic_P0351,组3_full_cube_periodic_P0076,,,0.0,3.489508915914903e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,3.228085657724633e-13,3.228085657724633e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:ELECTRODE:LEFT:r3,组1,electrode_contact,LEFT,r3,,3,left,LEFT,组1_full_cube_periodic_P0001,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:ELECTRODE:LEFT:r4,组1,electrode_contact,LEFT,r4,,4,left,LEFT,组1_full_cube_periodic_P0002,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:ELECTRODE:LEFT:r5,组1,electrode_contact,LEFT,r5,,5,left,LEFT,组1_full_cube_periodic_P0003,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:ELECTRODE:RIGHT:r10,组1,electrode_contact,r10,RIGHT,10,,right,组1_full_cube_periodic_P0008,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:ELECTRODE:RIGHT:r11,组1,electrode_contact,r11,RIGHT,11,,right,组1_full_cube_periodic_P0003,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:ELECTRODE:RIGHT:r12,组1,electrode_contact,r12,RIGHT,12,,right,组1_full_cube_periodic_P0002,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:ELECTRODE:RIGHT:r14,组1,electrode_contact,r14,RIGHT,14,,right,组1_full_cube_periodic_P0001,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:PAIR:r3:r6,组1,cylinder_contact,r3,r6,3,6,,组1_full_cube_periodic_P0001,组1_full_cube_periodic_P0004,,,0.0,2.170009413277917e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,5,True,3.1776437161565096e-14,3.1776437161565096e-14,True,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:PAIR:r11:r12,组1,cylinder_contact,r11,r12,11,12,,组1_full_cube_periodic_P0003,组1_full_cube_periodic_P0002,,,0.0,2.0966613025182378e-10,0.0,connected,gap<=1.8,capsule_then_flat_cylinder_gjk,0.0,4,True,3.4107901638000697e-13,3.4107901638000697e-13,True,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:INTERNAL:full_cube_periodic:j1,组1,same_particle_periodic_junction,r3,r14,3,14,,,,组1_full_cube_periodic_P0001,cannot_reconstruct,,,,internal_assumption,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,True
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:INTERNAL:full_cube_periodic:j2,组1,same_particle_periodic_junction,r4,r12,4,12,,,,组1_full_cube_periodic_P0002,unique,,,,internal_assumption,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,True
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组1:INTERNAL:full_cube_periodic:j3,组1,same_particle_periodic_junction,r5,r11,5,11,,,,组1_full_cube_periodic_P0003,unique,,,,internal_assumption,not_applicable_same_particle,unique_periodic_endpoint_mapping,,,,,,,X,1,0,0,0.0,True
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r3,组2,electrode_contact,LEFT,r3,,3,left,LEFT,组2_full_cube_periodic_P0001,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r4,组2,electrode_contact,LEFT,r4,,4,left,LEFT,组2_full_cube_periodic_P0002,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r5,组2,electrode_contact,LEFT,r5,,5,left,LEFT,组2_full_cube_periodic_P0003,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r6,组2,electrode_contact,LEFT,r6,,6,left,LEFT,组2_full_cube_periodic_P0004,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r7,组2,electrode_contact,LEFT,r7,,7,left,LEFT,组2_full_cube_periodic_P0005,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r8,组2,electrode_contact,LEFT,r8,,8,left,LEFT,组2_full_cube_periodic_P0006,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r9,组2,electrode_contact,LEFT,r9,,9,left,LEFT,组2_full_cube_periodic_P0007,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r10,组2,electrode_contact,LEFT,r10,,10,left,LEFT,组2_full_cube_periodic_P0008,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r11,组2,electrode_contact,LEFT,r11,,11,left,LEFT,组2_full_cube_periodic_P0009,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r12,组2,electrode_contact,LEFT,r12,,12,left,LEFT,组2_full_cube_periodic_P0010,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:LEFT:r13,组2,electrode_contact,LEFT,r13,,13,left,LEFT,组2_full_cube_periodic_P0011,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:RIGHT:r36,组2,electrode_contact,r36,RIGHT,36,,right,组2_full_cube_periodic_P0034,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:RIGHT:r40,组2,electrode_contact,r40,RIGHT,40,,right,组2_full_cube_periodic_P0007,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:RIGHT:r41,组2,electrode_contact,r41,RIGHT,41,,right,组2_full_cube_periodic_P0010,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:RIGHT:r44,组2,electrode_contact,r44,RIGHT,44,,right,组2_full_cube_periodic_P0006,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:RIGHT:r45,组2,electrode_contact,r45,RIGHT,45,,right,组2_full_cube_periodic_P0003,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:RIGHT:r46,组2,electrode_contact,r46,RIGHT,46,,right,组2_full_cube_periodic_P0011,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
B_full_cube_periodic,full_cube_periodic,connected_same_particle,组2:ELECTRODE:RIGHT:r47,组2,electrode_contact,r47,RIGHT,47,,right,组2_full_cube_periodic_P0004,RIGHT,,,0.0,0.0,0.0,connected,gap<=1.8,closed_form_cylinder_plane,,0,True,,,,,,,,,
