sheet,scenario,sheet_row,particle_id,component_status,chain_order,orientation_reversed,segment_length_nm,component_total_length_nm,component_residual_nm
组3,row_literal,264,组3_row_literal_P0262,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,265,组3_row_literal_P0263,cannot_reconstruct,1,False,2060.1059825906227,2060.1059825906227,-2939.8940174093773
组3,row_literal,266,组3_row_literal_P0264,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,267,组3_row_literal_P0265,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
组3,row_literal,268,组3_row_literal_P0266,unique,1,False,4999.999999999993,4999.999999999993,-7.275957614183426e-12
组3,row_literal,269,组3_row_literal_P0267,cannot_reconstruct,1,False,4957.339290670892,4957.339290670892,-42.6607093291077
组3,row_literal,270,组3_row_literal_P0268,cannot_reconstruct,1,False,4844.168446432411,4844.168446432411,-155.83155356758925
组3,row_literal,271,组3_row_literal_P0269,cannot_reconstruct,1,False,4267.811196491784,4267.811196491784,-732.1888035082156
组3,row_literal,272,组3_row_literal_P0270,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,273,组3_row_literal_P0271,cannot_reconstruct,1,False,3930.0211394368885,3930.0211394368885,-1069.9788605631115
组3,row_literal,274,组3_row_literal_P0272,cannot_reconstruct,1,False,2806.5651097772698,2806.5651097772698,-2193.4348902227302
组3,row_literal,275,组3_row_literal_P0273,cannot_reconstruct,1,False,4212.511446641436,4212.511446641436,-787.4885533585639
组3,row_literal,276,组3_row_literal_P0274,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,277,组3_row_literal_P0275,unique,1,False,5000.000000000006,5000.000000000006,6.366462912410498e-12
组3,row_literal,278,组3_row_literal_P0276,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,279,组3_row_literal_P0277,cannot_reconstruct,1,False,2874.3498682938366,2874.3498682938366,-2125.6501317061634
组3,row_literal,280,组3_row_literal_P0278,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,281,组3_row_literal_P0279,cannot_reconstruct,1,False,4118.737274316904,4118.737274316904,-881.2627256830956
组3,row_literal,282,组3_row_literal_P0280,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,283,组3_row_literal_P0281,cannot_reconstruct,1,False,3260.3548601224456,3260.3548601224456,-1739.6451398775544
组3,row_literal,284,组3_row_literal_P0282,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,285,组3_row_literal_P0283,cannot_reconstruct,1,False,1079.9422995026966,1079.9422995026966,-3920.0577004973034
组3,row_literal,286,组3_row_literal_P0284,unique,1,False,4999.9999999999945,4999.9999999999945,-5.4569682106375694e-12
组3,row_literal,287,组3_row_literal_P0285,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,288,组3_row_literal_P0286,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,289,组3_row_literal_P0287,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,290,组3_row_literal_P0288,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,291,组3_row_literal_P0289,unique,1,False,4999.999999999991,4999.999999999991,-9.094947017729282e-12
组3,row_literal,292,组3_row_literal_P0290,cannot_reconstruct,1,False,1063.9379703076743,1063.9379703076743,-3936.0620296923257
组3,row_literal,293,组3_row_literal_P0291,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,294,组3_row_literal_P0292,cannot_reconstruct,1,False,664.5718042876342,664.5718042876342,-4335.428195712366
组3,row_literal,295,组3_row_literal_P0293,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,296,组3_row_literal_P0294,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,297,组3_row_literal_P0295,cannot_reconstruct,1,False,4847.929565126354,4847.929565126354,-152.07043487364626
组3,row_literal,298,组3_row_literal_P0296,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,299,组3_row_literal_P0297,cannot_reconstruct,1,False,1966.4313636555473,1966.4313636555473,-3033.568636344453
组3,row_literal,300,组3_row_literal_P0298,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,301,组3_row_literal_P0299,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,302,组3_row_literal_P0300,cannot_reconstruct,1,False,1069.9788605631147,1069.9788605631147,-3930.0211394368853
组3,row_literal,303,组3_row_literal_P0301,cannot_reconstruct,1,False,3658.631432998597,3658.631432998597,-1341.3685670014029
组3,row_literal,304,组3_row_literal_P0302,cannot_reconstruct,1,False,1454.100964905545,1454.100964905545,-3545.899035094455
组3,row_literal,305,组3_row_literal_P0303,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,306,组3_row_literal_P0304,cannot_reconstruct,1,False,2198.0023358649228,2198.0023358649228,-2801.9976641350772
组3,row_literal,307,组3_row_literal_P0305,unique,1,False,4999.999999999996,4999.999999999996,-3.637978807091713e-12
组3,row_literal,308,组3_row_literal_P0306,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,309,组3_row_literal_P0307,cannot_reconstruct,1,False,3545.8990350944555,3545.8990350944555,-1454.1009649055445
组3,row_literal,310,组3_row_literal_P0308,cannot_reconstruct,1,False,4335.42819571237,4335.42819571237,-664.5718042876297
组3,row_literal,311,组3_row_literal_P0309,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,312,组3_row_literal_P0310,cannot_reconstruct,1,False,1739.645139877562,1739.645139877562,-3260.354860122438
组3,row_literal,313,组3_row_literal_P0311,cannot_reconstruct,1,False,3273.023100731304,3273.023100731304,-1726.976899268696
组3,row_literal,314,组3_row_literal_P0312,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,315,组3_row_literal_P0313,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,316,组3_row_literal_P0314,cannot_reconstruct,1,False,4793.504179879683,4793.504179879683,-206.49582012031715
组3,row_literal,317,组3_row_literal_P0315,cannot_reconstruct,1,False,1957.183368589971,1957.183368589971,-3042.816631410029
组3,row_literal,318,组3_row_literal_P0316,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,319,组3_row_literal_P0317,cannot_reconstruct,1,False,2629.6179447387485,2629.6179447387485,-2370.3820552612515
组3,row_literal,320,组3_row_literal_P0318,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,321,组3_row_literal_P0319,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,322,组3_row_literal_P0320,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,323,组3_row_literal_P0321,cannot_reconstruct,1,False,3979.1830896616257,3979.1830896616257,-1020.8169103383743
组3,row_literal,324,组3_row_literal_P0322,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
组3,row_literal,325,组3_row_literal_P0323,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,326,组3_row_literal_P0324,unique,1,False,5000.000000000006,5000.000000000006,6.366462912410498e-12
组3,row_literal,327,组3_row_literal_P0325,cannot_reconstruct,1,False,4998.981194218999,4998.981194218999,-1.0188057810009923
组3,row_literal,328,组3_row_literal_P0326,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,329,组3_row_literal_P0327,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,330,组3_row_literal_P0328,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,331,组3_row_literal_P0329,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,332,组3_row_literal_P0330,cannot_reconstruct,1,False,4581.838530702641,4581.838530702641,-418.16146929735896
组3,row_literal,333,组3_row_literal_P0331,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,334,组3_row_literal_P0332,cannot_reconstruct,1,False,1391.5287687710995,1391.5287687710995,-3608.4712312289003
组3,row_literal,335,组3_row_literal_P0333,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,336,组3_row_literal_P0334,cannot_reconstruct,1,False,3521.799763126826,3521.799763126826,-1478.2002368731742
组3,row_literal,337,组3_row_literal_P0335,cannot_reconstruct,1,False,3608.4712312288925,3608.4712312288925,-1391.5287687711075
组3,row_literal,338,组3_row_literal_P0336,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
组3,row_literal,339,组3_row_literal_P0337,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,340,组3_row_literal_P0338,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,341,组3_row_literal_P0339,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,342,组3_row_literal_P0340,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,343,组3_row_literal_P0341,unique,1,False,4999.9999999999945,4999.9999999999945,-5.4569682106375694e-12
组3,row_literal,344,组3_row_literal_P0342,cannot_reconstruct,1,False,1427.4386735452795,1427.4386735452795,-3572.5613264547205
组3,row_literal,345,组3_row_literal_P0343,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,346,组3_row_literal_P0344,unique,1,False,4999.999999999998,4999.999999999998,-1.8189894035458565e-12
组3,row_literal,347,组3_row_literal_P0345,cannot_reconstruct,1,False,2370.3820552612437,2370.3820552612437,-2629.6179447387563
组3,row_literal,348,组3_row_literal_P0346,cannot_reconstruct,1,False,827.2133444986782,827.2133444986782,-4172.786655501322
组3,row_literal,349,组3_row_literal_P0347,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,350,组3_row_literal_P0348,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,351,组3_row_literal_P0349,cannot_reconstruct,1,False,667.4885060469209,667.4885060469209,-4332.5114939530795
组3,row_literal,352,组3_row_literal_P0350,cannot_reconstruct,1,False,1156.5028968025476,1156.5028968025476,-3843.4971031974524
组3,row_literal,353,组3_row_literal_P0351,cannot_reconstruct,1,False,4937.905654264531,4937.905654264531,-62.09434573546878
组3,row_literal,354,组3_row_literal_P0352,cannot_reconstruct,1,False,1995.4609913414442,1995.4609913414442,-3004.5390086585558
组3,row_literal,355,组3_row_literal_P0353,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,356,组3_row_literal_P0354,cannot_reconstruct,1,False,4172.7866555013225,4172.7866555013225,-827.2133444986775
组3,row_literal,357,组3_row_literal_P0355,cannot_reconstruct,1,False,2125.6501317061625,2125.6501317061625,-2874.3498682938375
组3,row_literal,358,组3_row_literal_P0356,cannot_reconstruct,1,False,1292.6293445398408,1292.6293445398408,-3707.3706554601595
组3,row_literal,359,组3_row_literal_P0357,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,360,组3_row_literal_P0358,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,361,组3_row_literal_P0359,cannot_reconstruct,1,False,1169.7085430296593,1169.7085430296593,-3830.2914569703407
组3,row_literal,362,组3_row_literal_P0360,cannot_reconstruct,1,False,894.2633130528699,894.2633130528699,-4105.73668694713
组3,row_literal,363,组3_row_literal_P0361,cannot_reconstruct,1,False,1016.608137004445,1016.608137004445,-3983.391862995555
组3,row_literal,364,组3_row_literal_P0362,cannot_reconstruct,1,False,3572.5613264547146,3572.5613264547146,-1427.4386735452854
组3,row_literal,365,组3_row_literal_P0363,cannot_reconstruct,1,False,4508.644739111684,4508.644739111684,-491.35526088831557
组3,row_literal,366,组3_row_literal_P0364,unique,1,False,5000.000000000004,5000.000000000004,3.637978807091713e-12
组3,row_literal,367,组3_row_literal_P0365,cannot_reconstruct,1,False,1067.930043431112,1067.930043431112,-3932.0699565688883
组3,row_literal,368,组3_row_literal_P0366,cannot_reconstruct,1,False,533.6612880309499,533.6612880309499,-4466.338711969051
组3,row_literal,369,组3_row_literal_P0367,cannot_reconstruct,1,False,4503.327541668587,4503.327541668587,-496.6724583314126
组3,row_literal,370,组3_row_literal_P0368,cannot_reconstruct,1,False,4105.736686947127,4105.736686947127,-894.263313052873
组3,row_literal,371,组3_row_literal_P0369,cannot_reconstruct,1,False,881.2627256830907,881.2627256830907,-4118.737274316909
组3,row_literal,372,组3_row_literal_P0370,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,373,组3_row_literal_P0371,cannot_reconstruct,1,False,1303.0903682485884,1303.0903682485884,-3696.9096317514113
组3,row_literal,374,组3_row_literal_P0372,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,375,组3_row_literal_P0373,unique,1,False,5000.000000000005,5000.000000000005,4.547473508864641e-12
组3,row_literal,376,组3_row_literal_P0374,cannot_reconstruct,1,False,4296.342158370756,4296.342158370756,-703.6578416292441
组3,row_literal,377,组3_row_literal_P0375,cannot_reconstruct,1,False,911.4946631343956,911.4946631343956,-4088.5053368656045
组3,row_literal,378,组3_row_literal_P0376,cannot_reconstruct,1,False,1341.368567001403,1341.368567001403,-3658.631432998597
组3,row_literal,379,组3_row_literal_P0377,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,380,组3_row_literal_P0378,cannot_reconstruct,1,False,4541.624877680269,4541.624877680269,-458.3751223197314
组3,row_literal,381,组3_row_literal_P0379,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,382,组3_row_literal_P0380,unique,1,False,5000.000000000007,5000.000000000007,7.275957614183426e-12
组3,row_literal,383,组3_row_literal_P0381,cannot_reconstruct,1,False,4168.364546238192,4168.364546238192,-831.6354537618081
组3,row_literal,384,组3_row_literal_P0382,cannot_reconstruct,1,False,4977.96547913873,4977.96547913873,-22.03452086126981
组3,row_literal,385,组3_row_literal_P0383,cannot_reconstruct,1,False,1514.1331029984733,1514.1331029984733,-3485.866897001527
组3,row_literal,386,组3_row_literal_P0384,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,387,组3_row_literal_P0385,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,388,组3_row_literal_P0386,cannot_reconstruct,1,False,4309.288979133511,4309.288979133511,-690.711020866489
组3,row_literal,389,组3_row_literal_P0387,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,390,组3_row_literal_P0388,cannot_reconstruct,1,False,4080.5928834967062,4080.5928834967062,-919.4071165032938
组3,row_literal,391,组3_row_literal_P0389,cannot_reconstruct,1,False,4904.301073365586,4904.301073365586,-95.69892663441442
组3,row_literal,392,组3_row_literal_P0390,cannot_reconstruct,1,False,4911.870166711714,4911.870166711714,-88.12983328828614
组3,row_literal,393,组3_row_literal_P0391,cannot_reconstruct,1,False,3843.4971031974574,3843.4971031974574,-1156.5028968025426
组3,row_literal,394,组3_row_literal_P0392,cannot_reconstruct,1,False,3485.866897001525,3485.866897001525,-1514.133102998475
组3,row_literal,395,组3_row_literal_P0393,cannot_reconstruct,1,False,4195.097414699544,4195.097414699544,-804.9025853004559
组3,row_literal,396,组3_row_literal_P0394,unique,1,False,5000.000000000001,5000.000000000001,9.094947017729282e-13
组3,row_literal,397,组3_row_literal_P0395,cannot_reconstruct,1,False,3932.069956568883,3932.069956568883,-1067.9300434311172
组3,row_literal,398,组3_row_literal_P0396,cannot_reconstruct,1,False,4695.541121125372,4695.541121125372,-304.45887887462777
组3,row_literal,399,组3_row_literal_P0397,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,400,组3_row_literal_P0398,cannot_reconstruct,1,False,4018.6120237373934,4018.6120237373934,-981.3879762626066
组3,row_literal,401,组3_row_literal_P0399,cannot_reconstruct,1,False,912.704745364744,912.704745364744,-4087.2952546352562
组3,row_literal,402,组3_row_literal_P0400,cannot_reconstruct,1,False,605.0681798527836,605.0681798527836,-4394.931820147216
组3,row_literal,403,组3_row_literal_P0401,cannot_reconstruct,1,False,1339.5226363770219,1339.5226363770219,-3660.4773636229784
组3,row_literal,404,组3_row_literal_P0402,cannot_reconstruct,1,False,3866.125145798971,3866.125145798971,-1133.874854201029
组3,row_literal,405,组3_row_literal_P0403,cannot_reconstruct,1,False,3777.4196606006167,3777.4196606006167,-1222.5803393993833
组3,row_literal,406,组3_row_literal_P0404,unique,1,False,5000.0,5000.0,0.0
组3,row_literal,407,组3_row_literal_P0405,unique,1,False,4999.999999999993,4999.999999999993,-7.275957614183426e-12
组3,row_literal,408,组3_row_literal_P0406,cannot_reconstruct,1,False,2058.3878031456775,2058.3878031456775,-2941.6121968543225
组3,row_literal,409,组3_row_literal_P0407,cannot_reconstruct,1,False,1370.5238648761085,1370.5238648761085,-3629.4761351238913
组3,row_literal,410,组3_row_literal_P0408,cannot_reconstruct,1,False,1726.9768992686998,1726.9768992686998,-3273.0231007313005
组3,row_literal,411,组3_row_literal_P0409,unique,1,False,5000.000000000003,5000.000000000003,2.7284841053187847e-12
组3,row_literal,412,组3_row_literal_P0410,cannot_reconstruct,1,False,4002.997837300324,4002.997837300324,-997.0021626996759
组3,row_literal,413,组3_row_literal_P0411,cannot_reconstruct,1,False,4555.103902983572,4555.103902983572,-444.89609701642803
组3,row_literal,414,组3_row_literal_P0412,cannot_reconstruct,1,False,2289.953498746874,2289.953498746874,-2710.046501253126
组3,row_literal,415,组3_row_literal_P0413,cannot_reconstruct,1,False,4639.9414997900885,4639.9414997900885,-360.0585002099115
组3,row_literal,416,组3_row_literal_P0414,cannot_reconstruct,1,False,1020.8169103383756,1020.8169103383756,-3979.1830896616243
组3,row_literal,417,组3_row_literal_P0415,cannot_reconstruct,1,False,4517.042999101789,4517.042999101789,-482.95700089821094
组3,row_literal,418,组3_row_literal_P0416,cannot_reconstruct,1,False,3478.7007852495617,3478.7007852495617,-1521.2992147504383
组3,row_literal,419,组3_row_literal_P0417,cannot_reconstruct,1,False,1268.2949505511795,1268.2949505511795,-3731.7050494488203
组3,row_literal,420,组3_row_literal_P0418,cannot_reconstruct,1,False,3004.5390086585526,3004.5390086585526,-1995.4609913414474
组3,row_literal,421,组3_row_literal_P0419,cannot_reconstruct,1,False,3429.289243541356,3429.289243541356,-1570.710756458644
组3,row_literal,422,组3_row_literal_P0420,cannot_reconstruct,1,False,1926.2883456729444,1926.2883456729444,-3073.711654327056
组3,row_literal,423,组3_row_literal_P0421,cannot_reconstruct,1,False,4634.873617481081,4634.873617481081,-365.12638251891894
组3,row_literal,424,组3_row_literal_P0422,cannot_reconstruct,1,False,3405.3211489593505,3405.3211489593505,-1594.6788510406495
组3,row_literal,425,组3_row_literal_P0423,cannot_reconstruct,1,False,565.0545878458421,565.0545878458421,-4434.945412154158
组3,row_literal,426,组3_row_literal_P0424,cannot_reconstruct,1,False,3550.2585214109627,3550.2585214109627,-1449.7414785890373
组3,row_literal,427,组3_row_literal_P0425,cannot_reconstruct,1,False,4394.93182014721,4394.93182014721,-605.0681798527903
组3,row_literal,428,组3_row_literal_P0426,cannot_reconstruct,1,False,674.319202673029,674.319202673029,-4325.680797326971
组3,row_literal,429,组3_row_literal_P0427,cannot_reconstruct,1,False,2670.3402218321976,2670.3402218321976,-2329.6597781678024
组3,row_literal,430,组3_row_literal_P0428,cannot_reconstruct,1,False,4438.281695188839,4438.281695188839,-561.718304811161
组3,row_literal,431,组3_row_literal_P0429,cannot_reconstruct,1,False,3164.971096801552,3164.971096801552,-1835.028903198448
组3,row_literal,432,组3_row_literal_P0430,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,433,组3_row_literal_P0431,cannot_reconstruct,1,False,3738.1177334967947,3738.1177334967947,-1261.8822665032053
组3,row_literal,434,组3_row_literal_P0432,cannot_reconstruct,1,False,4434.94541215416,4434.94541215416,-565.0545878458397
组3,row_literal,435,组3_row_literal_P0433,cannot_reconstruct,1,False,1018.0999987567512,1018.0999987567512,-3981.900001243249
组3,row_literal,436,组3_row_literal_P0434,cannot_reconstruct,1,False,4087.2952546352626,4087.2952546352626,-912.7047453647374
组3,row_literal,437,组3_row_literal_P0435,cannot_reconstruct,1,False,3392.2027637351393,3392.2027637351393,-1607.7972362648607
组3,row_literal,438,组3_row_literal_P0436,cannot_reconstruct,1,False,4694.603601164031,4694.603601164031,-305.3963988359692
组3,row_literal,439,组3_row_literal_P0437,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,440,组3_row_literal_P0438,cannot_reconstruct,1,False,644.708591127967,644.708591127967,-4355.291408872033
组3,row_literal,441,组3_row_literal_P0439,cannot_reconstruct,1,False,3731.7050494488185,3731.7050494488185,-1268.2949505511815
组3,row_literal,442,组3_row_literal_P0440,cannot_reconstruct,1,False,656.6128801494955,656.6128801494955,-4343.387119850505
组3,row_literal,443,组3_row_literal_P0441,cannot_reconstruct,1,False,4085.296709899423,4085.296709899423,-914.7032901005769
组3,row_literal,444,组3_row_literal_P0442,cannot_reconstruct,1,False,1140.0273176619794,1140.0273176619794,-3859.9726823380206
组3,row_literal,445,组3_row_literal_P0443,cannot_reconstruct,1,False,3159.53961503674,3159.53961503674,-1840.46038496326
组3,row_literal,446,组3_row_literal_P0444,cannot_reconstruct,1,False,3948.0664498140163,3948.0664498140163,-1051.9335501859837
组3,row_literal,447,组3_row_literal_P0445,cannot_reconstruct,1,False,3323.9053578799403,3323.9053578799403,-1676.0946421200597
组3,row_literal,448,组3_row_literal_P0446,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,449,组3_row_literal_P0447,cannot_reconstruct,1,False,2649.4309333865003,2649.4309333865003,-2350.5690666134997
组3,row_literal,450,组3_row_literal_P0448,cannot_reconstruct,1,False,2941.6121968543225,2941.6121968543225,-2058.3878031456775
组3,row_literal,451,组3_row_literal_P0449,cannot_reconstruct,1,False,4129.572616251495,4129.572616251495,-870.4273837485052
组3,row_literal,452,组3_row_literal_P0450,cannot_reconstruct,1,False,2502.8717515086646,2502.8717515086646,-2497.1282484913354
组3,row_literal,453,组3_row_literal_P0451,cannot_reconstruct,1,False,4102.121975584744,4102.121975584744,-897.8780244152558
组3,row_literal,454,组3_row_literal_P0452,cannot_reconstruct,1,False,2502.401723621623,2502.401723621623,-2497.598276378377
组3,row_literal,455,组3_row_literal_P0453,unique,1,False,4999.999999999995,4999.999999999995,-4.547473508864641e-12
组3,row_literal,456,组3_row_literal_P0454,cannot_reconstruct,1,False,2782.1878034516976,2782.1878034516976,-2217.8121965483024
组3,row_literal,457,组3_row_literal_P0455,cannot_reconstruct,1,False,3440.247662985558,3440.247662985558,-1559.7523370144422
组3,row_literal,458,组3_row_literal_P0456,cannot_reconstruct,1,False,2502.159055394932,2502.159055394932,-2497.840944605068
组3,row_literal,459,组3_row_literal_P0457,cannot_reconstruct,1,False,3859.9726823380142,3859.9726823380142,-1140.0273176619858
组3,row_literal,460,组3_row_literal_P0458,cannot_reconstruct,1,False,2329.6597781678,2329.6597781678,-2670.3402218322
组3,row_literal,461,组3_row_literal_P0459,cannot_reconstruct,1,False,4188.032759434987,4188.032759434987,-811.9672405650126
组3,row_literal,462,组3_row_literal_P0460,unique,1,False,4999.999999999997,4999.999999999997,-2.7284841053187847e-12
组3,row_literal,463,组3_row_literal_P0461,cannot_reconstruct,1,False,2314.323971241903,2314.323971241903,-2685.676028758097
组3,row_literal,464,组3_row_literal_P0462,cannot_reconstruct,1,False,3528.776845804104,3528.776845804104,-1471.2231541958959
组3,row_literal,465,组3_row_literal_P0463,cannot_reconstruct,1,False,2424.224704041175,2424.224704041175,-2575.775295958825
组3,row_literal,466,组3_row_literal_P0464,cannot_reconstruct,1,False,2694.2257957881316,2694.2257957881316,-2305.7742042118684
组3,row_literal,467,组3_row_literal_P0465,cannot_reconstruct,1,False,1478.200236873179,1478.200236873179,-3521.799763126821
组3,row_literal,468,组3_row_literal_P0466,cannot_reconstruct,1,False,2280.396093655127,2280.396093655127,-2719.603906344873
组3,row_literal,469,组3_row_literal_P0467,cannot_reconstruct,1,False,4353.8720748126725,4353.8720748126725,-646.1279251873275
组3,row_literal,470,组3_row_literal_P0468,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,471,组3_row_literal_P0469,cannot_reconstruct,1,False,2288.399559897471,2288.399559897471,-2711.600440102529
组3,row_literal,472,组3_row_literal_P0470,cannot_reconstruct,1,False,2283.004379469374,2283.004379469374,-2716.995620530626
组3,row_literal,473,组3_row_literal_P0471,cannot_reconstruct,1,False,2437.3543625018033,2437.3543625018033,-2562.6456374981967
组3,row_literal,474,组3_row_literal_P0472,cannot_reconstruct,1,False,3833.5310053282133,3833.5310053282133,-1166.4689946717867
组3,row_literal,475,组3_row_literal_P0473,cannot_reconstruct,1,False,1894.7135346389393,1894.7135346389393,-3105.2864653610604
组3,row_literal,476,组3_row_literal_P0474,cannot_reconstruct,1,False,939.722531126788,939.722531126788,-4060.277468873212
组3,row_literal,477,组3_row_literal_P0475,cannot_reconstruct,1,False,897.8780244152508,897.8780244152508,-4102.121975584749
组3,row_literal,478,组3_row_literal_P0476,cannot_reconstruct,1,False,4632.089965435156,4632.089965435156,-367.91003456484395
组3,row_literal,479,组3_row_literal_P0477,cannot_reconstruct,1,False,1808.2593394985577,1808.2593394985577,-3191.740660501442
组3,row_literal,480,组3_row_literal_P0478,cannot_reconstruct,1,False,2118.5863119060564,2118.5863119060564,-2881.4136880939436
组3,row_literal,481,组3_row_literal_P0479,cannot_reconstruct,1,False,1887.0545979477754,1887.0545979477754,-3112.9454020522244
组3,row_literal,482,组3_row_literal_P0480,cannot_reconstruct,1,False,2234.711938151593,2234.711938151593,-2765.288061848407
组3,row_literal,483,组3_row_literal_P0481,cannot_reconstruct,1,False,1923.2125430142432,1923.2125430142432,-3076.7874569857568
组3,row_literal,484,组3_row_literal_P0482,cannot_reconstruct,1,False,1897.5950308470324,1897.5950308470324,-3102.4049691529676
组3,row_literal,485,组3_row_literal_P0483,cannot_reconstruct,1,False,4630.178246958217,4630.178246958217,-369.82175304178327
组3,row_literal,486,组3_row_literal_P0484,unique,1,False,4999.999999999999,4999.999999999999,-9.094947017729282e-13
组3,row_literal,487,组3_row_literal_P0485,cannot_reconstruct,1,False,1557.9075663505832,1557.9075663505832,-3442.0924336494168
组3,row_literal,488,组3_row_literal_P0486,cannot_reconstruct,1,False,3177.8610531944323,3177.8610531944323,-1822.1389468055677
组3,row_literal,489,组3_row_literal_P0487,unique,1,False,5000.000000000002,5000.000000000002,1.8189894035458565e-12
组3,row_literal,490,组3_row_literal_P0488,cannot_reconstruct,1,False,1595.64251519556,1595.64251519556,-3404.35748480444
组3,row_literal,491,组3_row_literal_P0489,cannot_reconstruct,1,False,1673.946974849876,1673.946974849876,-3326.053025150124
组3,row_literal,492,组3_row_literal_P0490,cannot_reconstruct,1,False,1490.0694209549522,1490.0694209549522,-3509.930579045048
组3,row_literal,493,组3_row_literal_P0491,cannot_reconstruct,1,False,1567.7440851839324,1567.7440851839324,-3432.2559148160676
组3,row_literal,494,组3_row_literal_P0492,cannot_reconstruct,1,False,1086.3789717185152,1086.3789717185152,-3913.6210282814845
组3,row_literal,495,组3_row_literal_P0493,cannot_reconstruct,1,False,3105.286465361068,3105.286465361068,-1894.7135346389318
组3,row_literal,496,组3_row_literal_P0494,cannot_reconstruct,1,False,3913.6210282814877,3913.6210282814877,-1086.3789717185123
