sheet,scenario,particle_id,status,complete_5000,segment_count,sheet_rows,chain_rows,chain_orientations,total_length_nm,length_residual_nm,junction_count,cross_X,cross_Y,cross_Z,shared_junctions,periodic_junctions,unmatched_boundary_faces
组3,row_literal,组3_row_literal_P0231,cannot_reconstruct,False,1,233,233,233:+,1778.7016910824266,-3221.298308917573,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0232,cannot_reconstruct,False,1,234,234,234:+,531.6424120437645,-4468.357587956236,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0233,unique,True,1,235,235,235:+,5000.0000000000055,5.4569682106375694e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0234,cannot_reconstruct,False,1,236,236,236:+,2410.9795098860995,-2589.0204901139005,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0235,cannot_reconstruct,False,1,237,237,237:+,3221.298308917568,-1778.7016910824318,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0236,cannot_reconstruct,False,1,238,238,238:+,2257.258409610645,-2742.741590389355,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0237,cannot_reconstruct,False,1,239,239,239:+,1550.3895594727708,-3449.610440527229,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0238,unique,True,1,240,240,240:+,4999.999999999998,-1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0239,cannot_reconstruct,False,1,241,241,241:+,3285.716915789675,-1714.283084210325,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0240,unique,True,1,242,242,242:+,5000.000000000007,7.275957614183426e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0241,cannot_reconstruct,False,1,243,243,243:+,876.4999597406292,-4123.5000402593705,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0242,unique,True,1,244,244,244:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0243,cannot_reconstruct,False,1,245,245,245:+,676.8055479186902,-4323.1944520813095,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0244,cannot_reconstruct,False,1,246,246,246:+,1072.0621502569836,-3927.937849743016,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0245,unique,True,1,247,247,247:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0246,cannot_reconstruct,False,1,248,248,248:+,2698.8349766717542,-2301.1650233282458,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0247,unique,True,1,249,249,249:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0248,unique,True,1,250,250,250:+,5000.000000000005,4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0249,cannot_reconstruct,False,1,251,251,251:+,4941.149862160361,-58.85013783963859,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0250,unique,True,1,252,252,252:+,5000.000000000008,8.185452315956354e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0251,cannot_reconstruct,False,1,253,253,253:+,3981.9000012432466,-1018.0999987567534,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0252,cannot_reconstruct,False,1,254,254,254:+,615.9168435913396,-4384.08315640866,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0253,unique,True,1,255,255,255:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0254,cannot_reconstruct,False,1,256,256,256:+,787.4885533585616,-4212.511446641438,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0255,unique,True,1,257,257,257:+,5000.000000000005,4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0256,cannot_reconstruct,False,1,258,258,258:+,1580.815737096103,-3419.184262903897,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0257,unique,True,1,259,259,259:+,5000.000000000001,9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0258,cannot_reconstruct,False,1,260,260,260:+,2089.1911043119117,-2910.8088956880883,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0259,unique,True,1,261,261,261:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0260,unique,True,1,262,262,262:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0261,unique,True,1,263,263,263:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0262,unique,True,1,264,264,264:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0263,cannot_reconstruct,False,1,265,265,265:+,2060.1059825906227,-2939.8940174093773,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0264,unique,True,1,266,266,266:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0265,unique,True,1,267,267,267:+,4999.999999999996,-3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0266,unique,True,1,268,268,268:+,4999.999999999993,-7.275957614183426e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0267,cannot_reconstruct,False,1,269,269,269:+,4957.339290670892,-42.6607093291077,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0268,cannot_reconstruct,False,1,270,270,270:+,4844.168446432411,-155.83155356758925,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0269,cannot_reconstruct,False,1,271,271,271:+,4267.811196491784,-732.1888035082156,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0270,unique,True,1,272,272,272:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0271,cannot_reconstruct,False,1,273,273,273:+,3930.0211394368885,-1069.9788605631115,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0272,cannot_reconstruct,False,1,274,274,274:+,2806.5651097772698,-2193.4348902227302,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0273,cannot_reconstruct,False,1,275,275,275:+,4212.511446641436,-787.4885533585639,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0274,unique,True,1,276,276,276:+,5000.000000000005,4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0275,unique,True,1,277,277,277:+,5000.000000000006,6.366462912410498e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0276,unique,True,1,278,278,278:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0277,cannot_reconstruct,False,1,279,279,279:+,2874.3498682938366,-2125.6501317061634,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0278,unique,True,1,280,280,280:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0279,cannot_reconstruct,False,1,281,281,281:+,4118.737274316904,-881.2627256830956,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0280,unique,True,1,282,282,282:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0281,cannot_reconstruct,False,1,283,283,283:+,3260.3548601224456,-1739.6451398775544,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0282,unique,True,1,284,284,284:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0283,cannot_reconstruct,False,1,285,285,285:+,1079.9422995026966,-3920.0577004973034,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0284,unique,True,1,286,286,286:+,4999.9999999999945,-5.4569682106375694e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0285,unique,True,1,287,287,287:+,4999.999999999998,-1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0286,unique,True,1,288,288,288:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0287,unique,True,1,289,289,289:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0288,unique,True,1,290,290,290:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0289,unique,True,1,291,291,291:+,4999.999999999991,-9.094947017729282e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0290,cannot_reconstruct,False,1,292,292,292:+,1063.9379703076743,-3936.0620296923257,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0291,unique,True,1,293,293,293:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0292,cannot_reconstruct,False,1,294,294,294:+,664.5718042876342,-4335.428195712366,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0293,unique,True,1,295,295,295:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0294,unique,True,1,296,296,296:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0295,cannot_reconstruct,False,1,297,297,297:+,4847.929565126354,-152.07043487364626,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0296,unique,True,1,298,298,298:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0297,cannot_reconstruct,False,1,299,299,299:+,1966.4313636555473,-3033.568636344453,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0298,unique,True,1,300,300,300:+,5000.000000000003,2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0299,unique,True,1,301,301,301:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0300,cannot_reconstruct,False,1,302,302,302:+,1069.9788605631147,-3930.0211394368853,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0301,cannot_reconstruct,False,1,303,303,303:+,3658.631432998597,-1341.3685670014029,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0302,cannot_reconstruct,False,1,304,304,304:+,1454.100964905545,-3545.899035094455,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0303,unique,True,1,305,305,305:+,5000.000000000001,9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0304,cannot_reconstruct,False,1,306,306,306:+,2198.0023358649228,-2801.9976641350772,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0305,unique,True,1,307,307,307:+,4999.999999999996,-3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0306,unique,True,1,308,308,308:+,5000.000000000003,2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0307,cannot_reconstruct,False,1,309,309,309:+,3545.8990350944555,-1454.1009649055445,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0308,cannot_reconstruct,False,1,310,310,310:+,4335.42819571237,-664.5718042876297,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0309,unique,True,1,311,311,311:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0310,cannot_reconstruct,False,1,312,312,312:+,1739.645139877562,-3260.354860122438,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0311,cannot_reconstruct,False,1,313,313,313:+,3273.023100731304,-1726.976899268696,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0312,unique,True,1,314,314,314:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0313,unique,True,1,315,315,315:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0314,cannot_reconstruct,False,1,316,316,316:+,4793.504179879683,-206.49582012031715,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0315,cannot_reconstruct,False,1,317,317,317:+,1957.183368589971,-3042.816631410029,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0316,unique,True,1,318,318,318:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0317,cannot_reconstruct,False,1,319,319,319:+,2629.6179447387485,-2370.3820552612515,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0318,unique,True,1,320,320,320:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0319,unique,True,1,321,321,321:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0320,unique,True,1,322,322,322:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0321,cannot_reconstruct,False,1,323,323,323:+,3979.1830896616257,-1020.8169103383743,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0322,unique,True,1,324,324,324:+,4999.999999999995,-4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0323,unique,True,1,325,325,325:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0324,unique,True,1,326,326,326:+,5000.000000000006,6.366462912410498e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0325,cannot_reconstruct,False,1,327,327,327:+,4998.981194218999,-1.0188057810009923,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0326,unique,True,1,328,328,328:+,5000.000000000003,2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0327,unique,True,1,329,329,329:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0328,unique,True,1,330,330,330:+,4999.999999999998,-1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0329,unique,True,1,331,331,331:+,5000.000000000005,4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0330,cannot_reconstruct,False,1,332,332,332:+,4581.838530702641,-418.16146929735896,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0331,unique,True,1,333,333,333:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0332,cannot_reconstruct,False,1,334,334,334:+,1391.5287687710995,-3608.4712312289003,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0333,unique,True,1,335,335,335:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0334,cannot_reconstruct,False,1,336,336,336:+,3521.799763126826,-1478.2002368731742,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0335,cannot_reconstruct,False,1,337,337,337:+,3608.4712312288925,-1391.5287687711075,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0336,unique,True,1,338,338,338:+,4999.999999999995,-4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0337,unique,True,1,339,339,339:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0338,unique,True,1,340,340,340:+,5000.000000000005,4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0339,unique,True,1,341,341,341:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0340,unique,True,1,342,342,342:+,5000.000000000005,4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0341,unique,True,1,343,343,343:+,4999.9999999999945,-5.4569682106375694e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0342,cannot_reconstruct,False,1,344,344,344:+,1427.4386735452795,-3572.5613264547205,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0343,unique,True,1,345,345,345:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0344,unique,True,1,346,346,346:+,4999.999999999998,-1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0345,cannot_reconstruct,False,1,347,347,347:+,2370.3820552612437,-2629.6179447387563,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0346,cannot_reconstruct,False,1,348,348,348:+,827.2133444986782,-4172.786655501322,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0347,unique,True,1,349,349,349:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0348,unique,True,1,350,350,350:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0349,cannot_reconstruct,False,1,351,351,351:+,667.4885060469209,-4332.5114939530795,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0350,cannot_reconstruct,False,1,352,352,352:+,1156.5028968025476,-3843.4971031974524,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0351,cannot_reconstruct,False,1,353,353,353:+,4937.905654264531,-62.09434573546878,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0352,cannot_reconstruct,False,1,354,354,354:+,1995.4609913414442,-3004.5390086585558,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0353,unique,True,1,355,355,355:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0354,cannot_reconstruct,False,1,356,356,356:+,4172.7866555013225,-827.2133444986775,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0355,cannot_reconstruct,False,1,357,357,357:+,2125.6501317061625,-2874.3498682938375,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0356,cannot_reconstruct,False,1,358,358,358:+,1292.6293445398408,-3707.3706554601595,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0357,unique,True,1,359,359,359:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0358,unique,True,1,360,360,360:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0359,cannot_reconstruct,False,1,361,361,361:+,1169.7085430296593,-3830.2914569703407,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0360,cannot_reconstruct,False,1,362,362,362:+,894.2633130528699,-4105.73668694713,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0361,cannot_reconstruct,False,1,363,363,363:+,1016.608137004445,-3983.391862995555,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0362,cannot_reconstruct,False,1,364,364,364:+,3572.5613264547146,-1427.4386735452854,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0363,cannot_reconstruct,False,1,365,365,365:+,4508.644739111684,-491.35526088831557,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0364,unique,True,1,366,366,366:+,5000.000000000004,3.637978807091713e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0365,cannot_reconstruct,False,1,367,367,367:+,1067.930043431112,-3932.0699565688883,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0366,cannot_reconstruct,False,1,368,368,368:+,533.6612880309499,-4466.338711969051,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0367,cannot_reconstruct,False,1,369,369,369:+,4503.327541668587,-496.6724583314126,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0368,cannot_reconstruct,False,1,370,370,370:+,4105.736686947127,-894.263313052873,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0369,cannot_reconstruct,False,1,371,371,371:+,881.2627256830907,-4118.737274316909,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0370,unique,True,1,372,372,372:+,5000.000000000002,1.8189894035458565e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0371,cannot_reconstruct,False,1,373,373,373:+,1303.0903682485884,-3696.9096317514113,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0372,unique,True,1,374,374,374:+,4999.999999999997,-2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0373,unique,True,1,375,375,375:+,5000.000000000005,4.547473508864641e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0374,cannot_reconstruct,False,1,376,376,376:+,4296.342158370756,-703.6578416292441,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0375,cannot_reconstruct,False,1,377,377,377:+,911.4946631343956,-4088.5053368656045,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0376,cannot_reconstruct,False,1,378,378,378:+,1341.368567001403,-3658.631432998597,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0377,unique,True,1,379,379,379:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0378,cannot_reconstruct,False,1,380,380,380:+,4541.624877680269,-458.3751223197314,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0379,unique,True,1,381,381,381:+,4999.999999999999,-9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0380,unique,True,1,382,382,382:+,5000.000000000007,7.275957614183426e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0381,cannot_reconstruct,False,1,383,383,383:+,4168.364546238192,-831.6354537618081,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0382,cannot_reconstruct,False,1,384,384,384:+,4977.96547913873,-22.03452086126981,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0383,cannot_reconstruct,False,1,385,385,385:+,1514.1331029984733,-3485.866897001527,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0384,unique,True,1,386,386,386:+,5000.000000000001,9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0385,unique,True,1,387,387,387:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0386,cannot_reconstruct,False,1,388,388,388:+,4309.288979133511,-690.711020866489,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0387,unique,True,1,389,389,389:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0388,cannot_reconstruct,False,1,390,390,390:+,4080.5928834967062,-919.4071165032938,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0389,cannot_reconstruct,False,1,391,391,391:+,4904.301073365586,-95.69892663441442,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0390,cannot_reconstruct,False,1,392,392,392:+,4911.870166711714,-88.12983328828614,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0391,cannot_reconstruct,False,1,393,393,393:+,3843.4971031974574,-1156.5028968025426,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0392,cannot_reconstruct,False,1,394,394,394:+,3485.866897001525,-1514.133102998475,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0393,cannot_reconstruct,False,1,395,395,395:+,4195.097414699544,-804.9025853004559,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0394,unique,True,1,396,396,396:+,5000.000000000001,9.094947017729282e-13,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0395,cannot_reconstruct,False,1,397,397,397:+,3932.069956568883,-1067.9300434311172,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0396,cannot_reconstruct,False,1,398,398,398:+,4695.541121125372,-304.45887887462777,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0397,unique,True,1,399,399,399:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0398,cannot_reconstruct,False,1,400,400,400:+,4018.6120237373934,-981.3879762626066,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0399,cannot_reconstruct,False,1,401,401,401:+,912.704745364744,-4087.2952546352562,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0400,cannot_reconstruct,False,1,402,402,402:+,605.0681798527836,-4394.931820147216,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0401,cannot_reconstruct,False,1,403,403,403:+,1339.5226363770219,-3660.4773636229784,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0402,cannot_reconstruct,False,1,404,404,404:+,3866.125145798971,-1133.874854201029,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0403,cannot_reconstruct,False,1,405,405,405:+,3777.4196606006167,-1222.5803393993833,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0404,unique,True,1,406,406,406:+,5000.0,0.0,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0405,unique,True,1,407,407,407:+,4999.999999999993,-7.275957614183426e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0406,cannot_reconstruct,False,1,408,408,408:+,2058.3878031456775,-2941.6121968543225,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0407,cannot_reconstruct,False,1,409,409,409:+,1370.5238648761085,-3629.4761351238913,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0408,cannot_reconstruct,False,1,410,410,410:+,1726.9768992686998,-3273.0231007313005,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0409,unique,True,1,411,411,411:+,5000.000000000003,2.7284841053187847e-12,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0410,cannot_reconstruct,False,1,412,412,412:+,4002.997837300324,-997.0021626996759,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0411,cannot_reconstruct,False,1,413,413,413:+,4555.103902983572,-444.89609701642803,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0412,cannot_reconstruct,False,1,414,414,414:+,2289.953498746874,-2710.046501253126,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0413,cannot_reconstruct,False,1,415,415,415:+,4639.9414997900885,-360.0585002099115,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0414,cannot_reconstruct,False,1,416,416,416:+,1020.8169103383756,-3979.1830896616243,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0415,cannot_reconstruct,False,1,417,417,417:+,4517.042999101789,-482.95700089821094,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0416,cannot_reconstruct,False,1,418,418,418:+,3478.7007852495617,-1521.2992147504383,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0417,cannot_reconstruct,False,1,419,419,419:+,1268.2949505511795,-3731.7050494488203,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0418,cannot_reconstruct,False,1,420,420,420:+,3004.5390086585526,-1995.4609913414474,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0419,cannot_reconstruct,False,1,421,421,421:+,3429.289243541356,-1570.710756458644,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0420,cannot_reconstruct,False,1,422,422,422:+,1926.2883456729444,-3073.711654327056,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0421,cannot_reconstruct,False,1,423,423,423:+,4634.873617481081,-365.12638251891894,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0422,cannot_reconstruct,False,1,424,424,424:+,3405.3211489593505,-1594.6788510406495,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0423,cannot_reconstruct,False,1,425,425,425:+,565.0545878458421,-4434.945412154158,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0424,cannot_reconstruct,False,1,426,426,426:+,3550.2585214109627,-1449.7414785890373,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0425,cannot_reconstruct,False,1,427,427,427:+,4394.93182014721,-605.0681798527903,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0426,cannot_reconstruct,False,1,428,428,428:+,674.319202673029,-4325.680797326971,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0427,cannot_reconstruct,False,1,429,429,429:+,2670.3402218321976,-2329.6597781678024,0,0,0,0,0,0,
组3,row_literal,组3_row_literal_P0428,cannot_reconstruct,False,1,430,430,430:+,4438.281695188839,-561.718304811161,0,0,0,0,0,0,
